"","score","review","writer","time"
"3127","10","관람객ㅠㅠ 역시 픽사 ㅠㅠ 진짜 너무 좋았다.. 행복했던 100분  ","잇츠미나현(sue7****)","2019.06.21 12:29"
"3128","10","관람객감동 그이상?? 디즈니는 역시 사랑입니당 토이스토리 시리즈중에 제일 맘에들었어요  ","꿀꿀잉잉(choc****)","2019.06.21 12:16"
"3129","10","123보셨으면 보시고 123안보셨으면 보세요그냥 보세요  ","랄랄라(jung****)","2019.06.21 12:13"
"3130","10","너무재미있었습니다.어렸을적 동심을 떠올리게하네요  ","김용빈(smar****)","2019.06.21 12:09"
"3131","10","곱씹으면 곱씹을수록 무언가 아쉽고 슬프다..  ","ma73****","2019.06.21 12:04"
"3132","10","관람객역시 토이스토리 ??입니다.  ","홍똥(ghdt****)","2019.06.21 11:58"
"3133","10","최고였고 찡했다 우디 소리 녹음기 떼어진게 저게 떠난다는뜻이구나 ㅜㅜ 암시였네  ","하율(yooj****)","2019.06.21 11:25"
"3134","10","어릴때부터 봤었는데  여전히 최고였습니다 !!  ","ㅇㅇㅇ(guk3****)","2019.06.21 11:25"
"3135","10","정말 단 1분도 지루함없이  재미나게 봤습니다. 최고입니다 어른이 봐도 이렇게 설레일수가 없네요  ","훌떡(dark****)","2019.06.21 11:25"
"3136","10","토이 스토리의 마침표. 그리고 픽사의 새로운 시작.  ","ZI2(wnsq****)","2019.06.21 11:23"
"3137","10","9.62도 부족해서 평점남김  ","그래프(blog****)","2019.06.21 11:23"
"3138","10","사랑해요 토이스토리.. 우디 앞으로 꽃길만 걷쟈,,ㅎㅎ 아무리봐도 토이스토리는 애들영화가 아닌 어른영화인듯 하다ㅜㅜ!! 주체적인 나로 살게요!!ㅠㅠ  ","김치우유(spon****)","2019.06.21 11:21"
"3139","10","다크나이트 라이즈에 6점준 평식이형이 7점 줬다 상영하자  ","YDKJH(rhwl****)","2019.06.21 09:40"
"3140","10","명불허전!!! 잊지않을게 우디  ","공룡(mins****)","2019.06.21 07:57"
"3141","10","하 이런 미친엔딩..3보다 감동적인 엔딩이라고 해서 어떤 스토리를 풀어나갈지 생각도 못 했는데... 상상도 못 했어요 이건..포키에 빠짐..♡  ","하꾸(jwy6****)","2019.06.21 02:46"
"3142","10","언제나 변함없는 우디의 사랑과 희생이 역시 너무나 멋졌습니다~<3  ","오단비(barb****)","2019.06.21 01:37"
"3143","10","관람객울정돈 아니긴한데 진짜 스토리 탄탄...ㅠㅠ 디즈니만세  ","나예(nada****)","2019.06.21 01:10"
"3144","10","명불허전 디즈니 픽사의 최고 명작시리즈.나도모르게 나른해지고 동심으로 돌아가 기분좋아지는영화...이거보고 토이스토리1,2,3 정주행한번씩 더하러갑니다.  ","111(qwqw****)","2019.06.21 00:28"
"3145","10","만남의 기쁨에서 이별의 슬픔으로  ","골드캐비어(ldm0****)","2019.06.21 00:25"
"3146","10","역시 믿고보는 토이스토리입니다. 영상미와 음악 모든게 완벽했어요 ㅠㅠㅠ휴지필수입니다 감동까지있어요ㅜㅜ 5도 나왔으면..  ","소예(xkaw****)","2019.06.21 00:24"
"3147","10","기대 없이 봤는데 정말 최고였다.. 억지감동이 아닌 잔잔한여운과 유쾌함 .. 디즈니 작가,연출팀은 천재들의 집합소인가??ㅋㅋ  ","아나볼릭(king****)","2019.06.21 00:10"
"3148","10","이건모말이필요없지 최고최고  ","쎌럽(kusu****)","2019.06.21 00:09"
"3149","10","장난감으로 할 수 있는 가장 고귀한 이야기  ","끄아앙아(bels****)","2019.06.21 00:05"
"3150","10","픽사 다음 작품은 몬스터주식회사 관련임  ","흉기파산(hjwm****)","2019.06.20 23:45"
"3151","10","마지막에 울었음 ㅠㅠ.. 어렸을때 100번넘게 보고 또 봤었는데.. 이번이 마지막인것 같기도 하고  ","starname(tayl****)","2019.06.20 23:16"
"3152","10","어른을 위한 재미, 아이를 위한 상상 말이 필요한가폐미가 정말 개입했다면 4점 애들 영화에 굳이 편가루기는 쫌...  ","ㅎㅇ(jo65****)","2019.06.20 23:15"
"3153","10","나이먹은 내자신이 슬프다  ","니코니코니(yidd****)","2019.06.20 23:13"
"3154","10","장난감처럼 살다가 자유로운 쓰레기가 되다  ","eagl****","2019.06.20 23:09"
"3155","10","재밌고 슬프다란 평을 봤는데 말 그대로 진짜 재밌고 슬픔..  ","이정민(dlwj****)","2019.06.20 23:04"
"3156","10","오프닝에서 울고 중간에 한번 울고 엔딩에서 또 울었다. 3번 운 영화...  ","MSK(9696****)","2019.06.20 23:00"
"3157","10","처음 you got a friend in me 나왔을 때 저만 울컥했나요...앤디랑 같이 커서 그런지 장난감들만 봐도 괜히 울컥하네요 ㅠㅠ  ","TheWeeknd(hjki****)","2019.06.20 22:55"
"3158","10","잼썼어...3의 감동과는 다른 감동  ","슈스(1994****)","2019.06.20 22:28"
"3159","10","역대급 시리즈중 전 가장 웃었습니다 진짜 재밌네요 ㅋㅋㅋㅋ  ","여리짱(yeol****)","2019.06.20 22:17"
"3160","10","믿고보는토이스토리...역시요번편도기대를저버리지않았다ㅠㅠ!!!!  ","열매열매양(kire****)","2019.06.20 19:15"
"3161","10","토이스토리는 선리플 후감상입니다. 오늘 보러 갑니다.  ","tmdg****","2019.06.20 18:59"
"3162","10","하모니! 할모니 말 좀 들어!  ","따스한(love****)","2019.06.20 18:09"
"3163","10","3000만큼 사랑해 우디  ","Sour Stew2(alex****)","2019.06.20 13:35"
"3164","10","차라리 영화가 안끝났으면하며 한 장면장면 놓치고싶지 않았다. 웃음 감동 그 외에 생각할거리들을 많이 남겨 놓은듯 역시는 역시다 아 참 그 빨대 옆에 있는 휴지 꼭 챙겨들어가세요ㅠㅠ  ","ksmin(ksmi****)","2019.06.20 13:18"
"3165","10","3편이 끝나고 4편을 시작한다 했을 때 전편 엔딩이 너무 완벽하다며 걱정했던 것을 싹 잊게 만들어줬습니다... 이야기, 웃음, 감동, 엔딩 그냥 모든게 완벽했고 눈물 콧물 다 흘렸네요! 4를 볼 수있게 해준 디즈니와 픽사에게 감사를...  ","jwbaek98(jwba****)","2019.06.20 13:18"
"3166","10","3편에서 끝나는 게 가장 좋을 거라 믿었는데 이런 말도 안되는 속편을 만들어낼 줄은 꿈에도 몰랐네요 ㅜㅠ 최고의 감동입니다. 굿바이 우디♡  ","이슬젖은산딸기(rock****)","2019.06.20 13:15"
"3167","10","너 때문에 난 외롭지 않아. 카우보이  ","어뤼(gksd****)","2019.06.20 12:35"
"3168","10","토이스토리3의 감동과는 다른 의미로 감동을 준다. 9년의 세월이 지났지만 픽사의 감성은 언제나 변함이 없다.  ","Wine(ko_p****)","2019.06.20 12:33"
"3169","10","별이 부족하다 투 인피니티!!  ","awesomeboy(epip****)","2019.06.20 10:59"
"3170","10","마지막 장면 왜 이렇게 슬퍼 ㅠㅠㅠㅠ  ","Classic Life(sdfg****)","2019.06.20 10:58"
"3171","10","3보다 재미땅!! 보 너무 멋져영  ","팔뚝살(0707****)","2019.07.06 15:41"
"3172","10","영화를 보는 내내 행복했습니다. ㅠㅠ  ","클리어(poll****)","2019.07.05 20:16"
"3173","10","관람객무한한 공간 저 너머로! 2번 봐도 재밌다.  ","주지혜(zzik****)","2019.07.05 19:40"
"3174","10","관람객토이스토리 역시 너무 재밌어요ㅠㅠ 우디 수고했어  ","옌(dlsd****)","2019.07.05 19:34"
"3175","10","평점 처음 남겨봐요 ㅠㅠㅠ 너무 재밌어!!  ","김나(soli****)","2019.07.05 18:41"
"3176","10","절대 후회 못할 영화...  ","서연우(sywh****)","2019.07.05 18:21"
"3177","10","장난감들이 어른들의 마음도 울리는 영화  ","Youth(fhrm****)","2019.07.05 17:56"
"3178","10","관람객영화 역사상 길이 남을 시리즈  ","음악의 인도자(ktw2****)","2019.07.05 17:16"
"3179","10","관람객추억돋고 여전히 재밌고..!  ","Wolgyo(dew4****)","2019.07.05 17:10"
"3180","10","진짜 잼써요 시리즈가 끝나서 아쉽지만ㅠ 결국 인생은 스스로 개척하는것  ","피아노(hnk1****)","2019.07.05 16:54"
"3181","10","관람객어른들이 더 감동을 받은거 같습니다  ","시아아빠(pand****)","2019.07.05 16:13"
"3182","10","관람객우디가 새로운 삶을 찾아 행복해보여서 너무 좋고 축하하지만 좀 아쉬움은 남았어요. ㅜ.ㅜ토이스토리4 너무 감동적이였고 팬의 한사람으로써 행복했어요5에선 앤디랑 다시 만나게해주세요~!!!  ","333star(3527****)","2019.07.05 13:13"
"3183","10","관람객25년. 앤디와 자라는 시간을 공유한 사람으로서 우디가 가장 소중하지 않을 때, 예전 같을 수 없으며 떠나보내야만 했을 때, 보니에게 다른 가치를 가질 때.. 우디는 더이상 장난감일 수 없겠지요. 자신만을 위한 반백년만의 선택에 진한 그리움을 느낍니다  ","ㅇㅇ(gnom****)","2019.07.05 00:07"
"3184","10","감동적이고 유쾌하고 꿈같은 시간을 선물해줘서 고마워  ","Alex(esj1****)","2019.07.04 15:33"
"3185","10","최고의 마무리를 더욱더 최고로 마무리시킨 '걸작'  ","만화가좋은주탱(sout****)","2019.07.04 14:12"
"3186","10","관람객아름다운 은퇴. 너무 감동적이다  ","세무장학생(bunn****)","2019.07.04 13:40"
"3187","10","관람객동심으로 돌아간거같아 좋아  ","강줴(lll2****)","2019.07.04 10:54"
"3188","10","1.2.3편은 재미없었는데 4편은 너무 재밌다! 사랑스러운 포키, 매력팡팡 보핍에 흥미진진한 이야기   그리고 울어버린 나..  ","루키(pjh0****)","2019.07.02 00:30"
"3189","10","4편의 시리즈를 이어오면서 이렇게 높은 수준의 이야길를 새로 보여줄수 있다는 사실에 경의를. 3편이 가장 완벽한 마무리를 보여줬다 생각했는데, 개인적으로는 4편의 마무리가 좋았다. 아름다운 은퇴라는.  아 눈물나ㅠㅜ  ","푸른악마(blue****)","2019.06.24 00:35"
"3190","10","항상 의리를 택하고 책임감으로만 감싸였던 우디가 예전의 순간처럼 보를 보내며 갈등하는 순간이 왔을때, 책임감에서 벗어나 자신을 위한 선택을하고 보와 사랑스럽게 안았을때는 내가 다 벅차게 행복했다ㅠㅜ 이제는 우디가 자유롭게 행복한 삶을 살았으면 한다  ","wlsd****","2019.06.23 23:56"
"3191","10","토이스토리 에서 3은 일단 제외하고 1,2,4, 만되어도 괜찮을정도로 4편은 명작이다.  ","실제인간(yu88****)","2019.06.23 01:58"
"3192","10","관람객4편은 좀..기대이하에요 ㅠ  ","판타스틱배추머리(lyin****)","2019.06.21 13:14"
"3193","10","집에가자마자 집에있는 우디인형 뒤에 실을 당겨서 소리를 들었다.  ","신지은(goe0****)","2019.06.21 12:48"
"3194","10","솔직히 3 엔딩이 너무나도 완벽해서 기대 안했다. 디즈니가 4 제작 욕심내다가 1,2,3 명성까지 망치는거 아닌가 싶었는데 걱정한 내가 바보지. 이게 만화냐!!!!???!??? ㅠㅠㅜㅜ엉엉ㅠ우디야 행복해야해ㅠㅠ  ","어영주(kp18****)","2019.06.21 08:42"
"3195","10","1 2 3 4 탄  한결같이 명작  초딩때의 감동 그대로다 ㄷㄷ 고맙다 토이스토리  ","artanees(pric****)","2019.06.21 00:03"
"3196","10","3가 역대급으로 깔끔한 엔딩이였다면이번 엔딩은 진짜 내 상상의 나래를 펼칠 수 있게 만든 엔딩이였다.  ","탁탁이(play****)","2019.06.20 23:55"
"3197","10","엉엉 울었다ㅠㅠ 수고했어 우디ㅠㅠ  ","은한(tkdz****)","2019.06.20 23:48"
"3198","10","내 생애 최고의 영화 시리즈. 이번 영화도 역대급으로 잘 뽑았다. 갠적으로 3이 너무 완벽한 결말이라 기대를 안 했는데 후속작이 이 정도라니. 더 할 나위 없이 최고의 엔딩이였다.  ","기회가오면잡는다(jy32****)","2019.06.20 14:49"
"3199","10","어쩌면 역사상 가장 위대한 애니가 될지도..  ","감사맴버(chi9****)","2019.06.20 10:53"
"3200","10","보고나서 광광우럭따!  ","영서(zero****)","2019.06.20 10:30"
"3201","10","토이스토리 세대라면 10점 안줄수가 없다... 마지막 장면엔 울어버릴뻔ㅜㅜ  ","터앙(andy****)","2019.07.05 20:08"
"3202","10","1편을 능가하는 2편: 대부2 2편을 능가하는 3편: 토이스토리3 3편을 능가하는 4편: 토이스토리4  ","dikl****","2019.06.22 15:44"
"3203","10","역시 디즈니.. 대단하네요 감동이 ㅜㅜ  ","서태웅(yaya****)","2019.06.20 09:49"
"3204","10","토이스토리 시리즈는 항상 실망 시킨적이 없다.  ","윤찬혁(yunc****)","2019.06.20 09:36"
"3205","10","여기 아래 5명 영화도 안보고 댓글다노  ","삶의여유(njk1****)","2019.06.20 09:35"
"3206","10","또 다시 눈물 한 바가지...  ","군웅할거(celi****)","2019.07.07 14:38"
"3207","10","병아리 인형이랑 토끼인형이 너무 웃겼어요ㅋㅋㅋ  ","집순이(jjjj****)","2019.07.07 14:34"
"3208","10","관람객우디랑 버즈가 떨어져버렸으니 시즌 5는 이제 못나오려나ㅠㅠㅠㅠ  ","박가영(gadr****)","2019.07.07 13:58"
"3209","10","관람객아이들과 즐거운 시간이었어요'엄마 장난감들이 정말로 우리없을때말을할까' 하고 아이가 물어보네요  ^^  ","나야맘(imot****)","2019.07.07 13:45"
"3210","10","관람객앤디야...그동안 수고했어....  ","박춘성(hwan****)","2019.07.07 12:31"
"3211","10","관람객영화 재밌게 잘 봤습니다  ","pcbg****","2019.07.07 10:48"
"3212","10","관람객아이들이 너무 즐겁게 잘 봣어요 그동안 시리즈중 최고라고  ","민짱(toma****)","2019.07.07 10:31"
"3213","10","관람객우디 새 삶을 찾은 너를 응원해♡  ","이은경(lyk4****)","2019.07.07 10:27"
"3214","10","어린 아이들은 마냥 좋다고 웃고 어른들만 우는 영화  ","벼구(s2by****)","2019.07.07 09:43"
"3215","10","이건 인정안할 수가 없네요. 재미와 감동.. 굳이 따지자면 감동이 더 많은 좋은영화네요  ","전담(asia****)","2019.07.06 23:11"
"3216","10","관람객꿀잼이었습니닿ㅎㅎㅎㅎ효  ","skry0(skry****)","2019.07.06 23:03"
"3217","10","앤디랑 우디가 다시 만났으면 좋겠다 ㅠㅠ  ","산드라(mjhm****)","2019.07.06 22:54"
"3218","10","7살 아이와 함께 봐도 함께 즐거운 영화였어요~  ","하하(zzan****)","2019.07.06 22:36"
"3219","10","행복했어, 너희를 다시 보게되어서. . . 또 볼 수 있을까. . . ?  ","episode(epis****)","2019.07.06 21:59"
"3220","10","관람객중고생 아이들과 같이 봤는데요~역시 보고싶어할만했습니다^-^ 그리고 포키 등장때 엥?ㅋㅋ 내아이디?ㅋㅋ  ","최인애(pook****)","2019.07.06 20:40"
"3221","10","관람객재밌게 잘 봤어요~ 오랜 만에 토이들을 보니 너무 좋았어요  ","jhhy****","2019.07.06 20:30"
"3222","10","관람객아들 두명이랑 재밌게 봤어요~  ","윤호엄마(hye5****)","2019.07.06 20:12"
"3223","10","관람객토이스토리는 최고죠 믿고보는 토이스토리  ","린다(rind****)","2019.07.06 20:07"
"3224","10","관람객진짜 꼭보셈 두번보셈 ㄹㅇ핵꿀잼,,,,  ","아야아(kjin****)","2019.07.06 20:04"
"3225","10","아..시리즈 최고의 완결. 모든 장난감들에게 축복을..  ","뽕땡(yuhk****)","2019.07.06 19:53"
"3226","10","관람객너무재밌고잼ㄱㅆ었엉노최고최고  ","즐킨철구(silv****)","2019.07.06 19:50"
"3227","10","관람객아이들과 함께 즐거운 시간 보내고 왔습니다^^이번 영화도 정말 재밌었어요!!!우디의 선택을 응원하고 싶네요!!!  ","감혜미(0119****)","2019.07.06 19:32"
"3228","10","관람객우디 너무 귀워서 재밌네용~~  ","dydr****","2019.07.06 18:58"
"3229","10","관람객기대이상이었어요. 정말 재밌었습니다.기다린 보람이 있네요~^^  ","tobebetter(chai****)","2019.07.06 18:55"
"3230","10","너무 재밌어요 ! 어른들이 봐도 좋아요!  ","미믹(vcvc****)","2019.07.06 18:36"
"3231","10","관람객예매잘못해서 못봄.. 그래도 주변사람들은 잘봤다네요  ","RD(plat****)","2019.07.06 18:29"
"3232","10","세계관의 확장도 정말 잘 했고, 스토리 전개도 좋네요. 어쩔수없는 영화의 메세지덕분에 캐릭터간 시간배분은 조금 아쉽긴하지만 이해는 되는 부분입니다. 3편의 엔딩이 베스트긴 하지만, 이번도 너무나 좋았어요.. 솔직히 이렇게 끝나는게 너무 아쉬워요ㅠㅠ  ","SWAGGER(swag****)","2019.07.06 18:15"
"3233","10","무한한 공간, 저 너머로! 우디, 행복해야돼 ㅠ  ","한윤상(petr****)","2019.07.06 18:10"
